Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,Position,Race
ZHO,Kick Sauber,16.0,96.065,MEDIUM,16.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,17.0,95.882,MEDIUM,17.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,18.0,95.466,MEDIUM,18.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,19.0,95.407,MEDIUM,19.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,20.0,95.087,MEDIUM,20.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,21.0,95.399,MEDIUM,21.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,22.0,95.158,MEDIUM,22.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,23.0,95.296,MEDIUM,23.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,24.0,95.145,MEDIUM,24.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,25.0,95.145,MEDIUM,25.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,26.0,95.036,MEDIUM,26.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,27.0,95.002,MEDIUM,27.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,28.0,94.879,MEDIUM,28.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,29.0,94.99,MEDIUM,29.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,30.0,94.885,MEDIUM,30.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,31.0,94.8,MEDIUM,31.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,32.0,94.631,MEDIUM,32.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,33.0,94.679,MEDIUM,33.0,1.0,11.0,Saudi Arabia
ZHO,Kick Sauber,34.0,94.65,MEDIUM,34.0,1.0,10.0,Saudi Arabia
ZHO,Kick Sauber,35.0,94.405,MEDIUM,35.0,1.0,10.0,Saudi Arabia
ZHO,Kick Sauber,36.0,94.282,MEDIUM,36.0,1.0,10.0,Saudi Arabia
ZHO,Kick Sauber,37.0,94.132,MEDIUM,37.0,1.0,10.0,Saudi Arabia
ZHO,Kick Sauber,38.0,93.914,MEDIUM,38.0,1.0,10.0,Saudi Arabia
ZHO,Kick Sauber,39.0,93.915,MEDIUM,39.0,1.0,10.0,Saudi Arabia
ZHO,Kick Sauber,40.0,93.736,MEDIUM,40.0,1.0,10.0,Saudi Arabia
ZHO,Kick Sauber,43.0,93.047,SOFT,2.0,2.0,18.0,Saudi Arabia
ZHO,Kick Sauber,44.0,92.77,SOFT,3.0,2.0,18.0,Saudi Arabia
ZHO,Kick Sauber,45.0,92.857,SOFT,4.0,2.0,18.0,Saudi Arabia
ZHO,Kick Sauber,46.0,92.874,SOFT,5.0,2.0,18.0,Saudi Arabia
ZHO,Kick Sauber,47.0,93.207,SOFT,6.0,2.0,18.0,Saudi Arabia
ZHO,Kick Sauber,48.0,92.761,SOFT,7.0,2.0,18.0,Saudi Arabia
ZHO,Kick Sauber,49.0,92.208,SOFT,8.0,2.0,18.0,Saudi Arabia
ALB,Williams,2.0,84.536,MEDIUM,2.0,1.0,14.0,Australia
ALB,Williams,3.0,83.606,MEDIUM,3.0,1.0,14.0,Australia
ALB,Williams,4.0,83.438,MEDIUM,4.0,1.0,13.0,Australia
ALB,Williams,5.0,83.916,MEDIUM,5.0,1.0,13.0,Australia
ALB,Williams,8.0,83.72,HARD,2.0,2.0,14.0,Australia
ALB,Williams,9.0,83.645,HARD,3.0,2.0,14.0,Australia
ALB,Williams,10.0,83.852,HARD,4.0,2.0,13.0,Australia
ALB,Williams,11.0,83.254,HARD,5.0,2.0,13.0,Australia
ALB,Williams,12.0,82.767,HARD,6.0,2.0,13.0,Australia
ALB,Williams,13.0,83.183,HARD,7.0,2.0,13.0,Australia
ALB,Williams,14.0,82.978,HARD,8.0,2.0,13.0,Australia
ALB,Williams,15.0,83.027,HARD,9.0,2.0,13.0,Australia
ALB,Williams,16.0,82.963,HARD,10.0,2.0,12.0,Australia
ALB,Williams,18.0,84.344,HARD,12.0,2.0,10.0,Australia
ALB,Williams,19.0,83.022,HARD,13.0,2.0,10.0,Australia
ALB,Williams,20.0,82.607,HARD,14.0,2.0,10.0,Australia
ALB,Williams,21.0,83.066,HARD,15.0,2.0,10.0,Australia
ALB,Williams,22.0,83.301,HARD,16.0,2.0,10.0,Australia
ALB,Williams,23.0,83.198,HARD,17.0,2.0,10.0,Australia
ALB,Williams,24.0,83.513,HARD,18.0,2.0,10.0,Australia
ALB,Williams,25.0,83.671,HARD,19.0,2.0,10.0,Australia
ALB,Williams,26.0,83.525,HARD,20.0,2.0,10.0,Australia
ALB,Williams,29.0,82.792,HARD,2.0,3.0,14.0,Australia
ALB,Williams,30.0,82.898,HARD,3.0,3.0,14.0,Australia
ALB,Williams,31.0,82.949,HARD,4.0,3.0,14.0,Australia
ALB,Williams,32.0,82.901,HARD,5.0,3.0,14.0,Australia
ALB,Williams,33.0,83.188,HARD,6.0,3.0,14.0,Australia
ALB,Williams,34.0,83.061,HARD,7.0,3.0,13.0,Australia
ALB,Williams,35.0,83.135,HARD,8.0,3.0,12.0,Australia
ALB,Williams,36.0,84.486,HARD,9.0,3.0,12.0,Australia
ALB,Williams,37.0,82.918,HARD,10.0,3.0,12.0,Australia
ALB,Williams,38.0,82.154,HARD,11.0,3.0,12.0,Australia
ALB,Williams,39.0,82.011,HARD,12.0,3.0,12.0,Australia
ALB,Williams,40.0,81.74,HARD,13.0,3.0,12.0,Australia
ALB,Williams,41.0,83.574,HARD,14.0,3.0,11.0,Australia
ALB,Williams,42.0,81.73,HARD,15.0,3.0,11.0,Australia
ALB,Williams,43.0,82.292,HARD,16.0,3.0,11.0,Australia
ALB,Williams,44.0,82.499,HARD,17.0,3.0,12.0,Australia
ALB,Williams,45.0,81.907,HARD,18.0,3.0,12.0,Australia
ALB,Williams,46.0,81.618,HARD,19.0,3.0,12.0,Australia
ALB,Williams,47.0,81.845,HARD,20.0,3.0,12.0,Australia
ALB,Williams,48.0,81.927,HARD,21.0,3.0,12.0,Australia
ALB,Williams,49.0,81.918,HARD,22.0,3.0,12.0,Australia
ALB,Williams,50.0,82.219,HARD,23.0,3.0,12.0,Australia
ALB,Williams,51.0,82.319,HARD,24.0,3.0,12.0,Australia
ALB,Williams,52.0,82.184,HARD,25.0,3.0,12.0,Australia
ALB,Williams,53.0,82.399,HARD,26.0,3.0,12.0,Australia
ALB,Williams,54.0,84.131,HARD,27.0,3.0,12.0,Australia
ALB,Williams,55.0,82.312,HARD,28.0,3.0,12.0,Australia
ALB,Williams,56.0,84.19,HARD,29.0,3.0,12.0,Australia
ALO,Aston Martin,2.0,84.284,HARD,3.0,1.0,11.0,Australia
ALO,Aston Martin,3.0,82.978,HARD,4.0,1.0,11.0,Australia
ALO,Aston Martin,4.0,83.742,HARD,5.0,1.0,10.0,Australia
ALO,Aston Martin,5.0,83.294,HARD,6.0,1.0,10.0,Australia
ALO,Aston Martin,6.0,83.196,HARD,7.0,1.0,10.0,Australia
ALO,Aston Martin,7.0,82.795,HARD,8.0,1.0,9.0,Australia
ALO,Aston Martin,8.0,82.769,HARD,9.0,1.0,7.0,Australia
ALO,Aston Martin,9.0,83.345,HARD,10.0,1.0,4.0,Australia
ALO,Aston Martin,10.0,82.608,HARD,11.0,1.0,4.0,Australia
ALO,Aston Martin,11.0,82.939,HARD,12.0,1.0,4.0,Australia
ALO,Aston Martin,12.0,82.904,HARD,13.0,1.0,4.0,Australia
ALO,Aston Martin,13.0,83.187,HARD,14.0,1.0,4.0,Australia
ALO,Aston Martin,14.0,83.455,HARD,15.0,1.0,2.0,Australia
ALO,Aston Martin,15.0,83.138,HARD,16.0,1.0,2.0,Australia
ALO,Aston Martin,16.0,83.239,HARD,17.0,1.0,2.0,Australia
ALO,Aston Martin,19.0,82.928,MEDIUM,3.0,2.0,5.0,Australia
ALO,Aston Martin,20.0,82.831,MEDIUM,4.0,2.0,5.0,Australia
ALO,Aston Martin,21.0,82.704,MEDIUM,5.0,2.0,5.0,Australia
ALO,Aston Martin,22.0,82.478,MEDIUM,6.0,2.0,5.0,Australia
ALO,Aston Martin,23.0,82.441,MEDIUM,7.0,2.0,5.0,Australia
ALO,Aston Martin,24.0,82.287,MEDIUM,8.0,2.0,5.0,Australia
ALO,Aston Martin,25.0,82.708,MEDIUM,9.0,2.0,5.0,Australia
ALO,Aston Martin,26.0,82.988,MEDIUM,10.0,2.0,5.0,Australia
ALO,Aston Martin,27.0,83.257,MEDIUM,11.0,2.0,6.0,Australia
ALO,Aston Martin,28.0,82.259,MEDIUM,12.0,2.0,6.0,Australia
ALO,Aston Martin,29.0,81.98,MEDIUM,13.0,2.0,6.0,Australia
ALO,Aston Martin,30.0,82.175,MEDIUM,14.0,2.0,6.0,Australia
ALO,Aston Martin,31.0,82.355,MEDIUM,15.0,2.0,6.0,Australia
ALO,Aston Martin,32.0,82.491,MEDIUM,16.0,2.0,6.0,Australia
ALO,Aston Martin,33.0,82.649,MEDIUM,17.0,2.0,6.0,Australia
ALO,Aston Martin,34.0,82.918,MEDIUM,18.0,2.0,6.0,Australia
ALO,Aston Martin,35.0,85.73,MEDIUM,19.0,2.0,5.0,Australia
ALO,Aston Martin,36.0,82.714,MEDIUM,20.0,2.0,5.0,Australia
ALO,Aston Martin,37.0,82.862,MEDIUM,21.0,2.0,5.0,Australia
ALO,Aston Martin,38.0,82.566,MEDIUM,22.0,2.0,5.0,Australia
ALO,Aston Martin,39.0,82.772,MEDIUM,23.0,2.0,5.0,Australia
ALO,Aston Martin,40.0,82.714,MEDIUM,24.0,2.0,4.0,Australia
ALO,Aston Martin,43.0,81.724,HARD,3.0,3.0,7.0,Australia
ALO,Aston Martin,44.0,81.394,HARD,4.0,3.0,7.0,Australia
ALO,Aston Martin,45.0,81.454,HARD,5.0,3.0,7.0,Australia
ALO,Aston Martin,46.0,81.344,HARD,6.0,3.0,6.0,Australia
ALO,Aston Martin,47.0,81.183,HARD,7.0,3.0,6.0,Australia
ALO,Aston Martin,48.0,81.347,HARD,8.0,3.0,6.0,Australia
ALO,Aston Martin,49.0,81.122,HARD,9.0,3.0,6.0,Australia
ALO,Aston Martin,50.0,80.736,HARD,10.0,3.0,6.0,Australia
ALO,Aston Martin,51.0,80.938,HARD,11.0,3.0,6.0,Australia
ALO,Aston Martin,52.0,80.493,HARD,12.0,3.0,6.0,Australia
ALO,Aston Martin,53.0,80.867,HARD,13.0,3.0,6.0,Australia
ALO,Aston Martin,54.0,81.035,HARD,14.0,3.0,6.0,Australia
ALO,Aston Martin,55.0,80.952,HARD,15.0,3.0,6.0,Australia
ALO,Aston Martin,56.0,80.752,HARD,16.0,3.0,6.0,Australia
BOT,Kick Sauber,2.0,84.344,MEDIUM,3.0,1.0,12.0,Australia
BOT,Kick Sauber,3.0,83.272,MEDIUM,4.0,1.0,12.0,Australia
BOT,Kick Sauber,4.0,83.705,MEDIUM,5.0,1.0,11.0,Australia
BOT,Kick Sauber,5.0,83.56,MEDIUM,6.0,1.0,11.0,Australia
BOT,Kick Sauber,6.0,83.122,MEDIUM,7.0,1.0,11.0,Australia
BOT,Kick Sauber,7.0,83.738,MEDIUM,8.0,1.0,10.0,Australia
BOT,Kick Sauber,10.0,83.161,HARD,3.0,2.0,18.0,Australia
BOT,Kick Sauber,11.0,83.44,HARD,4.0,2.0,18.0,Australia
BOT,Kick Sauber,12.0,82.976,HARD,5.0,2.0,18.0,Australia
BOT,Kick Sauber,13.0,83.159,HARD,6.0,2.0,18.0,Australia
BOT,Kick Sauber,14.0,83.395,HARD,7.0,2.0,18.0,Australia
BOT,Kick Sauber,15.0,83.329,HARD,8.0,2.0,18.0,Australia
BOT,Kick Sauber,16.0,84.119,HARD,9.0,2.0,17.0,Australia
BOT,Kick Sauber,18.0,82.609,HARD,11.0,2.0,16.0,Australia
BOT,Kick Sauber,19.0,82.597,HARD,12.0,2.0,16.0,Australia
BOT,Kick Sauber,20.0,82.694,HARD,13.0,2.0,16.0,Australia
BOT,Kick Sauber,21.0,82.439,HARD,14.0,2.0,16.0,Australia
BOT,Kick Sauber,22.0,82.722,HARD,15.0,2.0,16.0,Australia
BOT,Kick Sauber,23.0,82.34,HARD,16.0,2.0,16.0,Australia
BOT,Kick Sauber,24.0,82.91,HARD,17.0,2.0,16.0,Australia
BOT,Kick Sauber,25.0,82.551,HARD,18.0,2.0,16.0,Australia
BOT,Kick Sauber,26.0,83.067,HARD,19.0,2.0,16.0,Australia
BOT,Kick Sauber,27.0,82.934,HARD,20.0,2.0,16.0,Australia
BOT,Kick Sauber,28.0,82.948,HARD,21.0,2.0,16.0,Australia
BOT,Kick Sauber,29.0,82.835,HARD,22.0,2.0,16.0,Australia
BOT,Kick Sauber,30.0,82.998,HARD,23.0,2.0,15.0,Australia
BOT,Kick Sauber,31.0,83.01,HARD,24.0,2.0,15.0,Australia
BOT,Kick Sauber,32.0,82.897,HARD,25.0,2.0,15.0,Australia
BOT,Kick Sauber,33.0,82.851,HARD,26.0,2.0,15.0,Australia
BOT,Kick Sauber,34.0,86.453,HARD,27.0,2.0,15.0,Australia
BOT,Kick Sauber,35.0,83.446,HARD,28.0,2.0,14.0,Australia
BOT,Kick Sauber,38.0,81.755,HARD,2.0,3.0,16.0,Australia
BOT,Kick Sauber,39.0,81.646,HARD,3.0,3.0,16.0,Australia
BOT,Kick Sauber,40.0,81.533,HARD,4.0,3.0,16.0,Australia
BOT,Kick Sauber,41.0,82.008,HARD,5.0,3.0,16.0,Australia
BOT,Kick Sauber,42.0,85.18,HARD,6.0,3.0,15.0,Australia
BOT,Kick Sauber,43.0,82.889,HARD,7.0,3.0,15.0,Australia
BOT,Kick Sauber,44.0,83.241,HARD,8.0,3.0,15.0,Australia
BOT,Kick Sauber,45.0,81.711,HARD,9.0,3.0,15.0,Australia
BOT,Kick Sauber,46.0,81.554,HARD,10.0,3.0,15.0,Australia
BOT,Kick Sauber,47.0,81.583,HARD,11.0,3.0,15.0,Australia
BOT,Kick Sauber,48.0,81.422,HARD,12.0,3.0,15.0,Australia
BOT,Kick Sauber,49.0,81.457,HARD,13.0,3.0,15.0,Australia
BOT,Kick Sauber,50.0,83.898,HARD,14.0,3.0,15.0,Australia
BOT,Kick Sauber,51.0,81.649,HARD,15.0,3.0,15.0,Australia
BOT,Kick Sauber,52.0,82.056,HARD,16.0,3.0,15.0,Australia
BOT,Kick Sauber,53.0,81.82,HARD,17.0,3.0,15.0,Australia
BOT,Kick Sauber,54.0,82.029,HARD,18.0,3.0,15.0,Australia
BOT,Kick Sauber,55.0,82.01,HARD,19.0,3.0,15.0,Australia
BOT,Kick Sauber,56.0,88.05,HARD,20.0,3.0,15.0,Australia
GAS,Alpine,2.0,84.649,MEDIUM,2.0,1.0,17.0,Australia
GAS,Alpine,3.0,83.851,MEDIUM,3.0,1.0,17.0,Australia
GAS,Alpine,4.0,83.7,MEDIUM,4.0,1.0,16.0,Australia
GAS,Alpine,5.0,84.526,MEDIUM,5.0,1.0,16.0,Australia
GAS,Alpine,6.0,83.912,MEDIUM,6.0,1.0,15.0,Australia
GAS,Alpine,7.0,83.445,MEDIUM,7.0,1.0,13.0,Australia
GAS,Alpine,8.0,83.879,MEDIUM,8.0,1.0,10.0,Australia
GAS,Alpine,9.0,83.829,MEDIUM,9.0,1.0,8.0,Australia
GAS,Alpine,10.0,83.856,MEDIUM,10.0,1.0,6.0,Australia
GAS,Alpine,11.0,85.397,MEDIUM,11.0,1.0,8.0,Australia
GAS,Alpine,12.0,84.625,MEDIUM,12.0,1.0,8.0,Australia
GAS,Alpine,13.0,84.049,MEDIUM,13.0,1.0,8.0,Australia
GAS,Alpine,14.0,84.104,MEDIUM,14.0,1.0,8.0,Australia
GAS,Alpine,15.0,84.1,MEDIUM,15.0,1.0,7.0,Australia
GAS,Alpine,16.0,85.367,MEDIUM,16.0,1.0,8.0,Australia
GAS,Alpine,19.0,83.922,HARD,2.0,2.0,15.0,Australia
GAS,Alpine,20.0,83.662,HARD,3.0,2.0,15.0,Australia
GAS,Alpine,21.0,83.241,HARD,4.0,2.0,15.0,Australia
GAS,Alpine,22.0,83.045,HARD,5.0,2.0,15.0,Australia
GAS,Alpine,23.0,82.929,HARD,6.0,2.0,15.0,Australia
GAS,Alpine,24.0,83.001,HARD,7.0,2.0,15.0,Australia
GAS,Alpine,25.0,82.933,HARD,8.0,2.0,15.0,Australia
GAS,Alpine,26.0,83.015,HARD,9.0,2.0,15.0,Australia
GAS,Alpine,27.0,82.904,HARD,10.0,2.0,14.0,Australia
GAS,Alpine,28.0,82.674,HARD,11.0,2.0,14.0,Australia
GAS,Alpine,29.0,82.708,HARD,12.0,2.0,13.0,Australia
GAS,Alpine,30.0,82.99,HARD,13.0,2.0,13.0,Australia
GAS,Alpine,31.0,82.727,HARD,14.0,2.0,13.0,Australia
GAS,Alpine,32.0,83.245,HARD,15.0,2.0,13.0,Australia
GAS,Alpine,33.0,83.215,HARD,16.0,2.0,12.0,Australia
GAS,Alpine,34.0,83.036,HARD,17.0,2.0,12.0,Australia
GAS,Alpine,35.0,83.225,HARD,18.0,2.0,10.0,Australia
GAS,Alpine,36.0,82.84,HARD,19.0,2.0,10.0,Australia
GAS,Alpine,37.0,83.326,HARD,20.0,2.0,9.0,Australia
GAS,Alpine,38.0,85.109,HARD,21.0,2.0,9.0,Australia
GAS,Alpine,39.0,83.016,HARD,22.0,2.0,9.0,Australia
GAS,Alpine,40.0,85.02,HARD,23.0,2.0,10.0,Australia
GAS,Alpine,43.0,84.419,HARD,2.0,3.0,14.0,Australia
GAS,Alpine,44.0,81.447,HARD,3.0,3.0,14.0,Australia
GAS,Alpine,45.0,82.079,HARD,4.0,3.0,14.0,Australia
GAS,Alpine,46.0,81.22,HARD,5.0,3.0,14.0,Australia
GAS,Alpine,47.0,81.275,HARD,6.0,3.0,14.0,Australia
GAS,Alpine,48.0,81.211,HARD,7.0,3.0,14.0,Australia
GAS,Alpine,49.0,81.34,HARD,8.0,3.0,14.0,Australia
GAS,Alpine,50.0,81.222,HARD,9.0,3.0,14.0,Australia
GAS,Alpine,51.0,81.09,HARD,10.0,3.0,14.0,Australia
GAS,Alpine,52.0,81.161,HARD,11.0,3.0,14.0,Australia
GAS,Alpine,53.0,81.324,HARD,12.0,3.0,14.0,Australia
GAS,Alpine,54.0,83.034,HARD,13.0,3.0,14.0,Australia
GAS,Alpine,55.0,81.427,HARD,14.0,3.0,14.0,Australia
GAS,Alpine,56.0,86.911,HARD,15.0,3.0,14.0,Australia
HAM,Mercedes,2.0,84.055,SOFT,2.0,1.0,10.0,Australia
HAM,Mercedes,3.0,83.07,SOFT,3.0,1.0,10.0,Australia
HAM,Mercedes,4.0,83.436,SOFT,4.0,1.0,9.0,Australia
HAM,Mercedes,5.0,83.556,SOFT,5.0,1.0,9.0,Australia
HAM,Mercedes,6.0,83.165,SOFT,6.0,1.0,9.0,Australia
HAM,Mercedes,9.0,82.555,HARD,2.0,2.0,12.0,Australia
HAM,Mercedes,10.0,84.295,HARD,3.0,2.0,11.0,Australia
HAM,Mercedes,11.0,82.444,HARD,4.0,2.0,11.0,Australia
HAM,Mercedes,12.0,83.041,HARD,5.0,2.0,11.0,Australia
HAM,Mercedes,13.0,83.246,HARD,6.0,2.0,11.0,Australia
HAM,Mercedes,14.0,82.712,HARD,7.0,2.0,11.0,Australia
HAM,Mercedes,15.0,84.141,HARD,8.0,2.0,11.0,Australia
HUL,Haas F1 Team,2.0,84.707,HARD,2.0,1.0,16.0,Australia
HUL,Haas F1 Team,3.0,83.576,HARD,3.0,1.0,16.0,Australia
HUL,Haas F1 Team,4.0,83.731,HARD,4.0,1.0,15.0,Australia
HUL,Haas F1 Team,5.0,84.465,HARD,5.0,1.0,15.0,Australia
HUL,Haas F1 Team,6.0,83.747,HARD,6.0,1.0,14.0,Australia
HUL,Haas F1 Team,7.0,83.868,HARD,7.0,1.0,12.0,Australia
HUL,Haas F1 Team,8.0,83.838,HARD,8.0,1.0,9.0,Australia
HUL,Haas F1 Team,9.0,83.856,HARD,9.0,1.0,7.0,Australia
HUL,Haas F1 Team,10.0,83.777,HARD,10.0,1.0,5.0,Australia
HUL,Haas F1 Team,11.0,85.07,HARD,11.0,1.0,6.0,Australia
HUL,Haas F1 Team,12.0,84.824,HARD,12.0,1.0,7.0,Australia
HUL,Haas F1 Team,13.0,83.953,HARD,13.0,1.0,7.0,Australia
HUL,Haas F1 Team,14.0,83.965,HARD,14.0,1.0,7.0,Australia
HUL,Haas F1 Team,15.0,84.281,HARD,15.0,1.0,6.0,Australia
HUL,Haas F1 Team,16.0,84.025,HARD,16.0,1.0,6.0,Australia
HUL,Haas F1 Team,19.0,82.247,MEDIUM,2.0,2.0,12.0,Australia
HUL,Haas F1 Team,20.0,82.406,MEDIUM,3.0,2.0,12.0,Australia
HUL,Haas F1 Team,21.0,82.479,MEDIUM,4.0,2.0,12.0,Australia
HUL,Haas F1 Team,22.0,82.439,MEDIUM,5.0,2.0,12.0,Australia
HUL,Haas F1 Team,23.0,82.152,MEDIUM,6.0,2.0,11.0,Australia
HUL,Haas F1 Team,24.0,82.528,MEDIUM,7.0,2.0,11.0,Australia
HUL,Haas F1 Team,25.0,82.974,MEDIUM,8.0,2.0,11.0,Australia
HUL,Haas F1 Team,26.0,83.693,MEDIUM,9.0,2.0,11.0,Australia
HUL,Haas F1 Team,27.0,83.385,MEDIUM,10.0,2.0,10.0,Australia
HUL,Haas F1 Team,28.0,83.338,MEDIUM,11.0,2.0,10.0,Australia
HUL,Haas F1 Team,29.0,83.167,MEDIUM,12.0,2.0,10.0,Australia
HUL,Haas F1 Team,30.0,83.299,MEDIUM,13.0,2.0,10.0,Australia
HUL,Haas F1 Team,31.0,83.139,MEDIUM,14.0,2.0,10.0,Australia
HUL,Haas F1 Team,32.0,82.892,MEDIUM,15.0,2.0,10.0,Australia
HUL,Haas F1 Team,33.0,82.91,MEDIUM,16.0,2.0,10.0,Australia
HUL,Haas F1 Team,34.0,83.143,MEDIUM,17.0,2.0,10.0,Australia
HUL,Haas F1 Team,37.0,81.63,HARD,2.0,3.0,11.0,Australia
HUL,Haas F1 Team,38.0,82.025,HARD,3.0,3.0,11.0,Australia
HUL,Haas F1 Team,39.0,81.896,HARD,4.0,3.0,11.0,Australia
HUL,Haas F1 Team,40.0,82.823,HARD,5.0,3.0,11.0,Australia
HUL,Haas F1 Team,41.0,82.016,HARD,6.0,3.0,10.0,Australia
HUL,Haas F1 Team,42.0,82.173,HARD,7.0,3.0,10.0,Australia
HUL,Haas F1 Team,43.0,81.909,HARD,8.0,3.0,10.0,Australia
HUL,Haas F1 Team,44.0,81.73,HARD,9.0,3.0,10.0,Australia
HUL,Haas F1 Team,45.0,81.532,HARD,10.0,3.0,10.0,Australia
HUL,Haas F1 Team,46.0,81.145,HARD,11.0,3.0,10.0,Australia
HUL,Haas F1 Team,47.0,81.629,HARD,12.0,3.0,10.0,Australia
HUL,Haas F1 Team,48.0,81.602,HARD,13.0,3.0,10.0,Australia
HUL,Haas F1 Team,49.0,81.728,HARD,14.0,3.0,10.0,Australia
HUL,Haas F1 Team,50.0,82.102,HARD,15.0,3.0,10.0,Australia
HUL,Haas F1 Team,51.0,81.73,HARD,16.0,3.0,10.0,Australia
HUL,Haas F1 Team,52.0,81.781,HARD,17.0,3.0,10.0,Australia
HUL,Haas F1 Team,53.0,81.758,HARD,18.0,3.0,10.0,Australia
HUL,Haas F1 Team,54.0,82.021,HARD,19.0,3.0,10.0,Australia
HUL,Haas F1 Team,55.0,82.697,HARD,20.0,3.0,10.0,Australia
HUL,Haas F1 Team,56.0,82.274,HARD,21.0,3.0,10.0,Australia
LEC,Ferrari,2.0,83.014,MEDIUM,2.0,1.0,4.0,Australia
LEC,Ferrari,3.0,82.776,MEDIUM,3.0,1.0,4.0,Australia
LEC,Ferrari,4.0,82.519,MEDIUM,4.0,1.0,3.0,Australia
LEC,Ferrari,5.0,82.632,MEDIUM,5.0,1.0,3.0,Australia
LEC,Ferrari,6.0,82.673,MEDIUM,6.0,1.0,3.0,Australia
LEC,Ferrari,7.0,82.684,MEDIUM,7.0,1.0,3.0,Australia
LEC,Ferrari,8.0,82.983,MEDIUM,8.0,1.0,3.0,Australia
LEC,Ferrari,11.0,82.647,HARD,2.0,2.0,5.0,Australia
LEC,Ferrari,12.0,81.841,HARD,3.0,2.0,5.0,Australia
LEC,Ferrari,13.0,82.222,HARD,4.0,2.0,5.0,Australia
LEC,Ferrari,14.0,81.952,HARD,5.0,2.0,4.0,Australia
LEC,Ferrari,15.0,81.735,HARD,6.0,2.0,3.0,Australia
LEC,Ferrari,16.0,82.247,HARD,7.0,2.0,3.0,Australia
LEC,Ferrari,18.0,88.896,HARD,9.0,2.0,2.0,Australia
LEC,Ferrari,19.0,81.881,HARD,10.0,2.0,2.0,Australia
LEC,Ferrari,20.0,81.885,HARD,11.0,2.0,2.0,Australia
LEC,Ferrari,21.0,82.058,HARD,12.0,2.0,2.0,Australia
LEC,Ferrari,22.0,81.722,HARD,13.0,2.0,2.0,Australia
LEC,Ferrari,23.0,81.932,HARD,14.0,2.0,2.0,Australia
LEC,Ferrari,24.0,81.852,HARD,15.0,2.0,2.0,Australia
LEC,Ferrari,25.0,81.951,HARD,16.0,2.0,2.0,Australia
LEC,Ferrari,26.0,82.042,HARD,17.0,2.0,2.0,Australia
LEC,Ferrari,27.0,81.822,HARD,18.0,2.0,2.0,Australia
LEC,Ferrari,28.0,81.969,HARD,19.0,2.0,2.0,Australia
LEC,Ferrari,29.0,82.433,HARD,20.0,2.0,2.0,Australia
LEC,Ferrari,30.0,82.284,HARD,21.0,2.0,2.0,Australia
LEC,Ferrari,31.0,81.996,HARD,22.0,2.0,2.0,Australia
LEC,Ferrari,32.0,81.841,HARD,23.0,2.0,2.0,Australia
LEC,Ferrari,33.0,82.022,HARD,24.0,2.0,2.0,Australia
LEC,Ferrari,36.0,81.942,HARD,2.0,3.0,4.0,Australia
LEC,Ferrari,37.0,80.688,HARD,3.0,3.0,4.0,Australia
LEC,Ferrari,38.0,80.949,HARD,4.0,3.0,4.0,Australia
LEC,Ferrari,39.0,80.909,HARD,5.0,3.0,3.0,Australia
LEC,Ferrari,40.0,80.953,HARD,6.0,3.0,3.0,Australia
LEC,Ferrari,41.0,80.675,HARD,7.0,3.0,2.0,Australia
LEC,Ferrari,42.0,80.849,HARD,8.0,3.0,2.0,Australia
LEC,Ferrari,43.0,80.853,HARD,9.0,3.0,2.0,Australia
LEC,Ferrari,44.0,80.56,HARD,10.0,3.0,2.0,Australia
LEC,Ferrari,45.0,80.408,HARD,11.0,3.0,2.0,Australia
LEC,Ferrari,46.0,80.76,HARD,12.0,3.0,2.0,Australia
LEC,Ferrari,47.0,79.999,HARD,13.0,3.0,2.0,Australia
LEC,Ferrari,48.0,80.349,HARD,14.0,3.0,2.0,Australia
LEC,Ferrari,49.0,80.144,HARD,15.0,3.0,2.0,Australia
LEC,Ferrari,50.0,79.925,HARD,16.0,3.0,2.0,Australia
LEC,Ferrari,51.0,80.215,HARD,17.0,3.0,2.0,Australia
LEC,Ferrari,52.0,80.331,HARD,18.0,3.0,2.0,Australia
LEC,Ferrari,53.0,80.463,HARD,19.0,3.0,2.0,Australia
LEC,Ferrari,54.0,80.32,HARD,20.0,3.0,2.0,Australia
LEC,Ferrari,55.0,80.962,HARD,21.0,3.0,2.0,Australia
LEC,Ferrari,56.0,79.813,HARD,22.0,3.0,2.0,Australia
LEC,Ferrari,57.0,80.871,HARD,23.0,3.0,2.0,Australia
